Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Calories Burn
52.05284487,21,1,31,144,32.23903165,381.8085412
52.65703088,34,1,20,172,31.26396062,372.5442708
74.19084442,18,1,56,134,23.6627035,457.9229305
87.0438161,26,1,60,137,31.4936611,424.7452541
46.76142106,52,2,50,163,31.43342089,349.6557006
75.8994106,49,1,51,169,25.90513632,355.2381231
102.519595,52,1,59,130,23.91775574,257.1297731
93.84045287,56,2,52,167,32.03961505,247.8027617
49.18340755,29,2,46,114,27.73709248,256.446734
49.11877134,33,2,54,152,27.52195518,108.049054
83.77766447,53,2,42,151,28.23812873,105.4449961
75.22540851,38,1,36,130,18.87882684,111.0911111
92.80373408,48,2,30,104,33.44542059,313.1035281
92.42544592,59,1,60,162,20.46036634,226.1297137
72.51430384,55,2,47,145,22.42559679,464.5616392
87.13888885,46,1,45,105,20.63215287,229.5626864
71.28354415,29,2,25,138,27.31519072,329.1147065
97.04468685,37,2,31,129,26.30162922,246.0374158
68.48184352,37,2,23,112,24.17311372,386.5391288
83.164439,19,2,28,129,34.5236267,260.1806305
95.76289949,60,1,36,108,26.96212297,268.6979237
87.72320801,21,2,31,134,19.95665018,390.1830038
57.79269015,54,2,59,177,29.62633555,198.3797485
101.4700141,54,1,30,154,33.73388252,457.8832026
66.25755366,30,2,26,109,22.88044241,233.107551
89.06908858,47,1,23,151,21.7097401,128.0009908
81.13759877,34,1,53,125,33.08027136,202.1943477
89.75831403,19,2,42,177,22.94163829,212.9737425
85.04830172,45,1,27,162,27.22236755,361.4155942
94.39710414,59,2,52,112,32.42006394,304.8212345
69.63555977,45,2,51,158,19.19288478,172.9072401
52.0959892,39,1,38,126,34.02902091,312.4678994
71.97264486,24,2,22,172,30.49611579,180.5731018
70.39180541,56,2,57,112,34.87182365,310.8765341
88.8137183,33,2,54,128,26.08065414,284.6226574
99.92406098,53,2,32,168,24.61892471,331.0037781
74.22217925,50,2,51,161,28.36851117,228.7698722
58.30241662,49,2,29,115,20.65715982,181.6099815
84.35284143,26,1,38,103,33.89920168,494.2516457
73.94803631,18,1,34,116,25.23060779,322.4907182
89.5469276,36,1,55,178,33.38330541,144.3056992
70.65043615,27,2,47,163,21.75719546,253.2649415
56.12894718,21,2,40,166,21.29878007,166.437644
50.29156537,52,2,50,130,34.85814576,226.7238738
84.66381767,36,2,28,105,25.17914153,280.2894688
54.24500457,53,2,24,138,28.33567089,335.1485763
56.12122013,45,1,34,141,31.74136834,475.8197474
84.82579856,18,1,25,139,34.92147637,228.9487836
95.01491198,44,2,49,133,26.91326228,184.0239397
81.4576435,47,2,23,117,19.29812338,323.1310121
84.8273576,54,1,41,171,30.18140033,171.7720489
91.08466957,39,2,33,149,20.38972138,207.3015921
77.83226162,30,2,31,170,24.94641272,343.2067297
63.08829381,23,2,55,108,25.72844599,139.136408
73.29393045,46,1,54,167,29.86165004,457.3129793
82.90077002,18,2,56,107,31.49407517,332.2157903
86.43027384,24,2,37,174,25.90149242,429.8562947
69.33333394,20,2,52,159,21.21826783,158.2021722
79.58157931,19,2,46,152,23.44118918,328.4223973
72.43053952,33,2,41,139,22.84033936,395.6936727
75.31095648,38,2,36,123,24.66126589,112.9330193
68.15207725,59,1,28,178,32.59771716,244.0539757
87.10879689,28,2,52,152,20.87232358,332.0737915
80.54713811,38,1,24,139,25.41720088,468.1328403
98.8286117,47,1,51,119,29.56050723,486.824614
62.77143202,50,1,30,172,31.24801939,219.8190816
87.17224165,43,1,27,126,30.8375631,414.0052653
97.34699446,43,1,32,176,21.48724118,476.9980336
59.68784883,45,1,53,175,34.13680301,138.6453662
94.88495189,40,1,34,148,27.69535977,212.7809518
81.34745625,32,1,46,155,32.398793,250.1955151
89.1165785,19,2,47,157,30.81368337,152.2751804
85.97722327,51,1,58,128,19.32598372,318.9829625
67.26942899,38,1,56,100,24.45760413,433.7894003
97.63294365,59,2,25,115,28.18492741,208.9533031
68.24464854,48,1,29,180,33.71949594,107.8348303
60.68752643,41,1,27,159,34.93778565,189.4447798
57.37963507,18,2,42,121,28.68479934,194.3341766
51.09039467,60,1,48,107,27.8078546,321.6806534
82.70880733,32,2,32,154,29.1451328,401.2879101
79.52630171,52,2,48,170,34.43925815,338.6027362
64.99922757,39,2,42,150,25.84739587,177.6027613
65.32263367,49,1,53,138,26.39992612,448.6468096
54.68819116,28,2,56,114,23.75365166,323.0396262
57.35910927,50,1,46,117,23.22093479,326.9684861
90.9199494,32,1,44,119,29.65502744,459.1008873
61.47389105,48,1,28,164,31.48063898,497.8752974
83.89118617,34,2,48,165,26.04922306,179.9592493
53.588927,50,1,43,176,26.12733276,324.1113081
99.77758222,54,2,49,124,27.95473539,190.2890689
77.446007,51,1,35,179,30.72338948,264.6853643
76.2590882,51,2,43,113,31.55517924,359.5107596
60.18316016,58,1,21,149,30.31093283,200.9843311
92.63770469,51,1,48,121,27.54347185,299.6662853
63.57820869,55,2,38,108,23.54016044,296.6982048
60.90143362,52,2,60,150,27.51532357,247.7527702
61.64477736,53,1,51,129,19.59858661,399.2910201
88.1140551,35,1,52,179,18.66938906,499.8592625
95.88345962,56,2,33,169,31.58436842,419.8575131
78.68944597,53,2,26,161,23.31745463,307.5197965
98.96830654,45,1,38,135,26.23515412,146.2875266
91.1852405,52,2,33,167,34.11555586,199.6807832
59.6529611,27,2,39,115,29.62935578,453.3057317
91.82289312,40,1,58,115,30.90334297,444.4839763
85.79607161,58,1,56,176,28.97555057,341.1224165
77.57788727,58,1,56,139,31.4554184,437.7408099
83.61855067,40,2,33,144,24.21915158,255.4457242
59.37730981,35,2,26,108,34.02101565,485.1786461
97.84733655,39,2,48,178,29.33795783,239.8666015
103.6244613,30,1,35,103,34.14978656,213.063698
61.37836219,32,1,36,152,30.17691455,492.9016987
58.9912116,42,2,31,142,27.47485231,463.3947209
88.2767031,48,2,27,158,18.74687152,259.7625008
92.08389593,38,2,40,135,21.09795415,499.3810837
94.66715803,47,2,56,172,22.51561038,433.4400558
92.78231333,48,2,36,150,28.33976282,261.2529234
70.98893771,18,1,26,122,28.75401143,203.2871279
74.43379193,28,1,28,100,28.59196993,152.3731861
92.98392164,50,2,51,166,25.45468937,343.9640531
57.52286989,57,2,20,101,19.51664023,111.751021
79.35078942,29,1,26,176,28.16193712,335.2427162
93.47101498,50,1,31,133,32.8818679,316.071905
47.39332963,58,2,60,103,19.73765737,133.0787757
79.03985432,59,1,42,146,33.70316489,312.6573568
79.55809259,58,1,34,168,32.8032923,434.0320875
51.7921222,48,1,53,169,27.22736783,351.5153421
88.76126384,38,1,38,167,34.94897799,461.5560362
77.8107058,31,1,42,117,30.53383919,200.097098
79.92585071,57,1,31,120,18.67335456,499.469389
68.5561228,31,2,53,150,24.24902246,240.310217
71.68720845,48,1,32,158,33.25414962,196.8220574
57.45393453,30,1,60,106,22.06629173,483.9417791
60.28956555,34,1,49,117,26.59893998,175.9401531
94.53015679,60,1,33,115,21.25913549,208.5658383
99.81726666,20,2,20,101,34.57665453,466.0550527
74.72667573,45,2,46,120,21.57900024,443.8741518
93.02183537,18,1,24,111,31.69353562,192.4230644
70.76144048,33,2,59,135,30.93193467,212.7601635
83.57932472,51,2,38,105,30.52921926,467.8981729
86.91167604,22,1,27,144,31.2833572,170.5119354
46.57412898,33,2,41,110,23.00305628,168.0431779
86.77244173,59,2,60,159,22.42108748,449.0734065
52.9431442,33,1,53,116,19.51630264,441.6333932
66.02616453,41,1,32,179,25.449714,261.7598554
77.45576397,18,1,41,178,34.13328439,247.2407821
66.03883018,52,2,23,131,32.61972533,313.2135931
68.44702225,21,2,46,135,27.47057647,101.9468197
63.63222148,21,1,59,140,25.05152854,434.0853905
66.57596745,57,1,38,101,26.5239871,129.2620494
90.48740227,18,1,43,165,31.46976972,234.4204526
72.98549279,29,2,46,154,22.44015472,167.5062802
86.67450534,44,1,52,112,24.45452992,368.8615585
63.92828245,42,2,21,143,32.74827401,100.8171249
99.93382914,49,1,58,137,29.94743003,358.9394395
83.18743186,54,2,39,125,33.31667436,376.3484212
83.99120835,33,1,42,134,18.53104085,236.8573714
67.55512477,59,2,53,116,28.03178631,394.7231438
93.1986367,60,1,23,141,25.72857371,261.1505112
63.10890284,24,2,53,128,32.37279167,333.0994249
72.74311051,25,2,48,173,28.28008335,104.6019427
74.02978481,30,2,20,108,32.60489685,413.4410714
89.29682513,45,2,53,167,29.88993806,351.5794091
94.13809575,39,2,43,110,25.79325781,201.0952302
55.76224414,38,1,38,107,18.50094138,124.3632992
62.64852349,31,2,29,104,27.64398387,211.8858897
93.35941335,29,2,39,108,21.2337362,234.4421739
97.84109365,55,1,58,154,34.00129855,454.7154279
93.14378336,22,1,51,131,30.45664158,189.3188521
56.88739213,55,2,39,130,24.40349732,124.1567429
92.1261967,28,1,52,170,24.72930965,349.0657768
60.87514676,53,1,59,102,23.37686598,356.9236906
91.74121877,38,1,31,152,29.40020837,443.9359189
58.22710964,52,1,59,105,28.09869375,103.6186101
93.85553383,40,1,53,148,32.18785006,346.4060753
101.5937144,56,2,60,121,20.7489393,422.4184157
67.98179581,18,2,58,136,29.31403021,420.328058
100.6023174,33,1,42,166,23.49161207,150.4140416
86.29526207,28,2,58,111,30.01478244,352.5260622
85.82049663,48,2,55,164,25.33271187,211.6961083
77.79195722,35,1,21,129,20.10679707,244.9790358
95.2920335,28,2,22,161,32.0751269,352.823883
49.98519215,45,2,38,109,21.26684443,160.9989652
80.86661975,29,2,31,109,21.6905851,100.0310268
51.99318611,41,1,44,175,27.97145489,215.7590068
88.17537088,28,2,22,154,27.50650321,371.4576105
84.24216616,43,2,58,129,23.5115786,237.0104572
98.35991217,18,2,42,115,21.16793717,457.5826257
84.24584021,54,1,52,145,32.29957055,188.72266
98.10842513,33,2,46,124,24.10878563,401.718252
65.74974725,52,1,58,123,33.10875519,351.939406
68.94234123,51,2,21,103,25.5232908,455.0406767
54.785025,49,1,40,105,27.4784556,352.8428524
63.56740087,23,2,53,173,19.34158371,461.7765976
61.2107751,32,2,55,173,20.06407304,456.4650424
82.40232035,55,2,44,145,25.03168381,259.5130858
77.18832301,32,2,33,169,28.115947,468.0831993
87.23160216,59,2,24,132,22.99754328,477.9962144
70.8459275,57,1,20,116,28.14934409,120.6652586
69.31447707,60,1,37,133,30.15399805,485.0860445
53.71646991,18,1,26,147,31.56152948,252.7797757
62.5128016,44,1,57,101,28.66167483,471.1113045
98.64027939,41,2,58,131,18.60692468,351.8320223
54.81757182,19,1,30,136,26.48644482,334.6332176
67.46331055,60,2,56,120,18.8709192,379.4608809
66.8463838,54,2,54,116,21.2387857,417.6658108
68.64055824,46,2,37,142,30.24514729,435.2651725
87.39564786,45,2,52,102,26.2018579,350.5420888
56.24910403,26,1,42,161,20.6060702,362.6923853
93.66556515,20,2,29,174,19.19470182,139.4602474
70.23640316,58,2,28,160,21.5512308,326.532619
70.89227544,24,1,47,177,25.95693473,352.8776006
93.2522341,60,1,32,171,26.24119425,209.8225374
89.09778147,19,2,35,178,27.13636485,191.5711596
55.52859591,51,1,23,113,33.53319029,196.9876214
91.84575014,25,1,26,102,24.95522302,238.3390773
72.37910623,54,2,50,104,25.23085595,468.8302752
59.70712754,28,2,24,107,24.315141,106.349556
71.22861561,53,2,55,179,26.71838145,255.9715747
86.03800391,53,2,46,132,31.1771802,344.7793427
88.57452544,58,1,48,126,19.09314532,301.09828
73.8417074,29,1,39,132,28.97993739,340.0776435
79.372076,59,1,28,111,23.31860239,376.0545236
68.45425956,43,2,58,144,32.94050558,434.4348526
102.5759785,40,1,52,107,30.199875,259.0072069
56.32554665,33,2,51,168,28.26865718,367.956326
69.5573106,51,2,37,103,21.07301405,160.4127488
65.11182158,37,2,47,172,31.45598271,336.9607152
60.59119899,20,2,51,133,32.28287961,404.4097668
91.34656325,27,1,20,164,28.94269268,189.9629965
89.56335415,23,2,36,162,28.18265325,205.1933391
73.21865742,28,1,33,160,22.99571906,129.0458567
57.75773425,59,1,49,152,27.29982596,139.9685597
54.59444643,41,1,20,178,18.99565507,225.6130589
58.23532883,52,1,36,136,21.66246753,470.5876562
97.73359494,54,1,36,138,25.59945164,315.9504184
60.95165697,27,2,56,153,22.89642277,271.900436
90.04297324,35,1,46,175,30.00699053,231.7764398
63.94219557,33,1,20,162,33.34399917,309.6943193
61.04424813,60,1,52,120,32.68831345,451.5578498
71.29144755,47,2,47,103,34.85134333,427.0092329
63.89765467,37,2,44,122,23.17639498,159.1317833
88.30367625,58,1,35,138,26.36235842,219.3226974
74.56400464,35,1,24,152,28.24566501,201.0190131
70.19141305,30,2,29,134,25.36945871,213.4845322
57.77024065,38,1,29,132,27.14642177,285.1181126
54.37169733,38,2,32,125,26.29046954,260.8174077
70.36144754,38,1,38,142,34.83632493,103.483282
66.57079886,34,2,57,136,33.75723338,103.3325126
64.76070855,18,2,29,171,25.81101004,292.4028831
76.18575107,47,1,39,161,25.12462861,222.9088526
65.71412524,54,2,20,154,33.47377949,416.0320452
52.03102183,30,2,55,155,19.59799242,255.3764829
57.17940076,48,1,40,158,18.94616344,174.2992364
53.33191922,50,1,21,105,25.70176368,420.0314077
76.40427694,32,1,59,135,23.35230992,166.5809066
85.20341615,19,1,24,163,25.87399388,433.1940739
97.80677203,44,2,31,121,27.51271829,414.4423123
54.57582718,41,2,28,161,18.81589395,298.418361
54.7720467,49,1,31,152,28.26467044,338.4604877
87.08004446,54,1,29,175,21.53082224,135.6976354
51.8985868,18,1,30,112,24.10448881,424.9149053
74.70387555,33,1,51,173,28.55234297,358.1205522
70.98248102,35,1,55,171,21.40313933,338.3067138
88.45929477,58,1,59,134,30.55065637,187.9180752
70.55618388,59,1,38,129,28.00554635,119.4544272
92.4608764,30,1,47,136,34.38792906,251.6618282
81.10262963,36,2,60,146,33.82256022,195.7600108
75.99674883,44,1,54,153,31.93437748,248.6799691
67.46479368,19,2,54,134,28.56160943,153.1517219
79.30015289,58,2,42,141,28.24546961,318.7938767
65.68642841,30,2,38,151,34.03793883,245.2748082
74.79267435,32,2,40,152,33.51897763,130.1887728
73.99247359,50,1,59,149,20.80398806,103.8137908
51.90804199,44,2,30,131,29.36762564,325.6644081
93.02843636,38,2,23,130,25.64620727,289.5587943
58.4128066,21,2,26,120,29.70777171,128.7306654
68.04031299,29,2,59,137,27.95395925,244.4497077
56.3430579,38,2,39,115,24.65109472,421.0059955
61.62245572,18,1,57,113,19.39084723,393.9494941
60.77398706,29,2,22,108,31.72923827,142.1567326
92.86392033,21,1,56,145,18.760376,386.3751923
103.9162915,60,1,36,155,31.31291179,278.3607433
102.8219096,26,1,23,153,29.38296378,150.1610147
47.66885628,46,2,47,159,23.87666262,263.4925775
63.69077852,25,2,44,112,26.06607443,344.4152182
60.86733233,40,2,56,163,23.46145312,311.3017605
89.1766247,36,2,35,102,29.23592198,131.5226883
101.044989,31,2,49,105,23.60580786,375.0467367
88.9382123,18,1,38,168,19.08888901,197.0741086
85.46834731,34,2,57,157,31.25715844,183.7721891
66.74462861,20,2,52,113,23.65520498,418.8612354
51.11625611,43,1,53,168,31.85110775,335.8876789
52.69816207,19,1,25,162,28.36498146,183.6523663
88.20684613,31,2,20,102,27.90010333,465.0586357
74.6727155,35,2,45,178,18.66816427,143.2762221
66.37090449,41,1,45,101,32.35775765,161.6039862
77.30350467,51,2,35,129,24.43959717,253.2390264
54.14440184,41,1,52,151,34.01756731,248.5361176
67.78440203,45,2,57,109,26.92572855,100.8684954
100.0914783,50,1,33,135,19.01948813,117.7008461
68.2515151,46,2,20,156,23.74871843,470.6676842
49.83640056,36,1,43,156,33.46410496,347.0122048
63.25205801,44,1,43,105,22.38866543,115.3049248
85.68601425,51,1,54,104,28.14739605,433.39958
67.17188522,52,2,45,102,33.81707437,461.5139356
57.39207495,23,1,43,143,28.34355959,481.8342138
95.29162092,58,2,45,145,28.23768408,249.57095
56.99475918,53,2,20,152,25.57786558,306.2712633
68.04975345,42,2,57,142,32.1324952,315.8168438
60.44105899,38,1,30,105,32.68061951,115.396885
57.8542389,19,1,26,149,25.90858756,383.1420432
59.16763762,60,2,36,163,25.12404636,352.6037483
50.34117709,50,2,41,108,25.0769999,354.3813529
70.40455148,60,2,32,142,30.14985023,163.9767902
89.68933297,30,2,31,168,34.4829966,241.4443889
49.04897976,52,1,24,163,30.33661015,223.7580668
64.9524981,27,2,38,155,26.74935998,300.009398
72.00716449,54,1,52,168,20.26967629,156.8540686
66.22672608,46,1,28,118,32.97956729,322.2203227
80.18789306,18,2,54,144,32.55908847,160.9690713
91.60142185,26,1,35,160,22.29194049,248.0626346
77.67222111,51,1,50,138,30.16821626,152.9077902
70.03788724,34,2,48,164,26.7474153,499.1198143
76.33566821,43,2,59,127,19.42964164,273.9136555
101.7033219,53,1,26,177,32.45824981,273.631697
95.04744714,27,1,26,109,29.39456559,289.2051718
49.69396778,49,2,60,124,28.6613848,455.4369445
71.62449689,52,2,54,136,31.04303979,306.0503365
88.45705367,40,2,21,116,20.86059225,330.1672388
81.77252516,47,2,21,126,32.82435786,180.6460187
74.87186334,28,2,47,161,19.56935746,460.9888802
69.53764157,31,2,45,155,30.90135908,319.6223011
89.24457587,35,2,41,175,33.43751831,281.5898409
58.75270324,18,1,50,104,30.34225858,195.8123279
93.8914167,22,1,33,159,32.44479176,430.4799263
75.59689133,38,2,51,151,26.50197594,419.7180341
92.59310327,52,2,22,180,19.5664943,302.9070343
77.2897451,43,1,31,172,33.32525834,142.5532078
65.60916771,37,1,29,156,19.18233645,388.2114417
100.8967673,41,2,53,162,27.39231586,240.9247871
52.38671041,18,1,20,115,34.68293348,302.5139055
70.57669883,45,1,25,159,34.53310207,340.7412607
78.86196081,31,2,27,146,28.3560019,341.1315773
86.92773606,24,1,37,176,27.08190102,238.1146293
75.56959636,26,2,58,156,32.4922019,202.4693245
89.6707948,54,1,33,138,21.742272,390.3935847
98.23626287,37,2,40,126,28.01534867,469.4730645
74.30352853,49,1,31,114,25.62478162,201.881371
93.48011484,48,2,59,163,34.37236659,148.2437634
82.48962894,59,1,25,161,24.45190015,435.6666196
79.548377,21,1,42,176,31.17042026,265.2251986
56.48557929,27,1,39,100,19.44573733,389.2848722
59.81664423,24,2,43,170,31.41961858,219.2890719
89.63049986,50,2,34,136,27.94605146,154.2895486
55.12313268,41,2,25,144,22.99997405,286.4576245
80.93167321,54,2,33,175,32.99292897,147.7599344
49.31561328,55,2,48,155,29.23556137,214.2193561
65.32759707,25,2,32,178,25.01781767,147.8641091
50.0874766,40,1,25,145,26.01539013,191.9463218
63.9018863,26,1,27,147,32.67414535,296.3476865
80.52140047,27,1,29,165,30.25001985,163.750768
61.38040784,55,2,20,126,29.66990745,245.7171227
85.42646577,60,1,47,140,27.89373678,315.3364287
56.25329753,59,1,28,128,26.80802648,342.716369
51.89334285,36,1,55,132,30.79608329,241.8065279
91.90617264,31,2,21,149,20.79461055,281.5211358
81.0567149,43,2,60,104,26.37504757,455.5647499
58.38446569,59,1,51,125,32.23961591,103.8066962
93.20738479,59,2,46,116,31.88781879,418.167066
50.66332074,43,1,40,157,33.91639131,103.4581432
76.89552302,31,1,37,180,33.76294623,289.9867586
92.48096019,54,2,21,120,29.3392887,110.6568241
63.31113777,34,2,60,180,23.85222176,428.5207004
99.1471327,47,2,29,104,31.62620843,105.7955081
93.942499,42,1,60,144,24.04627149,154.5096905
61.19448237,54,2,40,123,32.82773084,157.1061223
86.6758373,57,1,40,134,26.94879959,137.1285553
76.77837691,52,2,20,141,20.81175211,409.9845768
95.20542494,57,1,24,124,27.88839318,415.7631086
93.32709305,45,2,45,173,27.14492388,178.2041593
56.36782792,25,2,21,156,31.76972671,129.5847822
94.25142582,50,1,23,148,30.07378013,138.0624668
62.16053049,53,1,41,165,29.02076238,401.9758
85.55423418,58,2,53,109,20.71082185,299.9412377
64.83380398,50,2,36,105,26.91241275,356.7446546
88.56994757,25,2,37,100,33.06384753,391.3035783
88.59629901,36,2,59,103,21.13467091,396.9624619
93.15411128,31,1,23,105,32.14367503,275.6156495
98.69415342,49,2,33,176,22.30788825,294.9099212
55.73707261,55,2,33,113,33.90195831,496.5307403
77.97534444,60,1,33,124,20.09019203,328.7430989
76.29754136,48,2,28,155,27.0136228,404.2744931
88.89183828,38,1,38,106,21.94038178,391.3887273
93.61037804,29,1,29,120,32.55852916,168.4831139
57.47397375,51,2,38,153,29.50774073,162.1807211
49.23964171,50,1,56,159,21.30093101,152.2425792
96.50821979,52,1,47,128,26.85908468,132.950937
70.1085119,32,1,23,111,20.07923448,437.0861554
54.01685739,49,1,31,136,21.54320986,111.8220482
85.21232238,21,2,45,113,19.72073279,260.7149537
76.82494793,28,1,36,180,25.01400645,470.8043757
87.90324789,36,2,47,109,19.00142064,323.9031529
64.11404651,26,2,30,178,23.8325966,342.4270336
55.08886643,40,1,51,152,20.96051879,169.705561
98.57887801,44,1,40,106,28.42239194,439.2877189
52.03287933,59,1,32,121,19.80712399,331.1545966
90.39135113,26,2,52,163,26.99414581,221.7049665
90.69282801,20,2,30,132,19.64421736,181.906708
94.28464187,31,1,32,153,26.88681857,119.1021721
88.20981224,56,1,55,168,22.52023142,234.385722
76.38530131,19,2,34,107,25.38978365,251.9707701
91.12775445,30,1,48,141,27.24855399,106.4468335
84.81425333,31,2,40,121,18.50001378,195.6057667
88.98753319,32,2,49,100,21.67523262,439.4234024
71.98353713,59,1,29,149,27.35297515,262.7924783
88.73922006,44,1,47,124,30.47736063,322.2356464
68.95964842,38,1,52,144,22.55630243,101.3383322
53.78396297,51,1,26,139,28.62831618,224.7566667
59.43995878,49,1,41,141,20.73485453,460.7485834
77.79523007,41,2,38,113,24.2620957,295.5789934
88.31452671,38,2,46,119,33.67888188,216.8663933
68.11984879,59,2,53,165,26.46121576,396.2980235
87.15914058,26,1,51,120,30.10824637,141.8095049
65.0786608,25,2,44,170,31.48485541,159.0652737
68.91322174,49,1,22,157,33.19295465,297.5506098
92.62738992,26,1,40,148,23.58900056,462.5777069
88.78286818,33,1,34,110,32.93105281,377.6093715
48.1440557,60,2,51,168,26.12827591,430.0971543
58.67968906,60,1,37,146,24.95157349,120.6057852
88.17009162,47,2,30,137,31.96601322,264.8340334
50.0338503,27,1,28,146,33.24319646,452.7994785
80.77742044,25,1,31,125,34.5156637,115.6521664
83.81354049,34,1,40,131,25.54507465,306.5385585
77.50173848,27,1,32,156,26.50806973,119.537933
68.55939343,31,2,37,131,23.4476549,428.1052554
85.75016112,25,1,22,170,29.36377752,421.9922433
94.37463386,54,1,31,158,33.27434395,372.581496
54.10723354,44,1,41,178,21.00505765,488.0546584
53.14876364,36,1,43,146,30.39956929,246.5398564
81.66108867,30,1,60,180,22.63770078,250.4108026
52.74698224,43,1,32,113,22.96905505,478.6102568
61.70099282,22,2,51,172,19.798414,302.6640703
97.45119841,50,1,39,125,28.23319224,164.3211054
91.67489402,45,2,59,117,34.54670432,498.9637027
88.0860307,45,1,59,150,19.91298988,490.264163
82.52383881,26,2,32,109,19.39886868,376.4953334
94.02283013,48,2,44,127,27.71892687,349.1593018
54.00547999,22,2,23,164,26.50087674,345.4395621
69.37280184,23,1,47,118,33.69907694,155.1713756
55.72007467,44,2,20,105,30.0244367,169.7639863
63.11037198,18,1,31,164,32.00692742,119.6057488
53.29612053,48,1,44,161,31.39230606,386.5074489
51.4154013,36,2,20,154,18.91631584,295.0599017
85.18350757,42,2,57,135,26.09946047,420.4431128
63.74754497,41,2,39,132,31.0463119,349.0087686
57.33110017,43,2,48,171,22.24187516,492.430158
61.25869681,39,2,53,161,23.01608004,142.1763414
56.58047703,27,1,27,172,21.71666288,276.6294937
89.07054934,23,1,59,104,21.34031637,413.7384742
78.34907155,46,1,56,169,33.18506302,155.5391732
52.02615637,31,1,56,168,30.52469977,363.1560243
100.4090798,40,1,31,170,20.03404579,192.364994
62.02583752,30,2,44,112,23.72891087,148.6440329
67.47456897,55,2,45,156,30.30009572,345.863649
71.09468662,40,2,56,115,28.76920033,147.1726527
53.64369787,58,1,41,113,34.80267975,181.6505208
48.81888776,40,2,23,133,31.21749486,231.1240767
58.11073368,51,2,44,106,28.98253196,403.5327113
81.90088586,55,1,50,176,25.87470753,281.558876
76.65819193,32,2,28,126,23.04409145,355.6478253
56.99596514,31,2,49,104,27.10301957,462.5557947
51.96375808,44,1,58,171,20.53698638,283.2930913
50.11442084,23,2,43,169,22.15022532,129.7115151
85.17355998,56,2,59,172,33.4323134,338.0900907
74.58110061,22,1,57,117,31.18376012,270.9413785
58.70671515,37,2,42,140,33.41135214,422.3141248
54.13104904,57,1,51,175,34.51324503,109.2141555
76.39580534,39,1,25,120,21.82551828,144.0284509
76.54658241,54,1,41,175,33.39229542,317.0952789
48.08646938,60,2,49,154,33.6324709,376.9851705
81.53358944,25,2,50,136,33.61687435,217.7570965
90.70745531,42,2,45,126,22.41373983,246.6226109
87.30763284,47,2,36,160,30.21570144,144.837631
73.99544054,45,1,25,145,28.5998299,452.4305079
100.8772458,29,1,34,112,20.83708579,262.0366091
91.49600919,28,1,42,175,20.64066157,133.5654372
79.05729156,46,2,23,145,19.0242769,424.5567387
88.87413696,18,1,32,118,29.17604008,124.2373971
85.10029611,45,2,51,115,34.86608991,268.3238855
69.00590071,58,2,56,138,31.71565407,189.9550455
79.3518408,54,1,35,138,27.92373424,237.3963641
80.92645939,47,2,43,128,27.47918063,195.6545515
66.77762847,58,2,43,136,27.66865811,247.3177278
74.31626077,46,1,20,158,31.97198485,294.0214406
65.14440439,46,1,55,108,19.55505774,330.039779
73.80677661,20,1,55,146,21.78242243,163.5345664
87.80697512,38,1,39,112,31.2420672,392.1928159
85.86504142,42,1,20,115,26.65127036,193.9370555
95.58893453,57,2,24,138,25.94275019,475.5633622
75.94318629,34,2,39,128,31.33239647,137.8747956
86.53388301,45,2,42,115,29.63342815,266.8547567
78.94006189,18,2,46,128,25.82382572,260.6949492
51.3503858,52,2,53,164,34.7224654,434.4120556
80.26473335,30,2,50,179,23.57253678,368.2496509
57.32170171,58,1,50,179,24.81677697,155.0359191
70.67140056,50,2,39,132,24.26789239,327.115717
59.29253661,18,2,54,112,29.53319717,431.9426192
63.19760422,38,2,25,124,32.31884057,493.227582
54.33275436,18,2,35,165,34.77359461,215.9741306
85.33116113,51,1,32,101,25.83735745,206.605811
60.57463596,54,1,50,150,25.21584665,279.7383338
91.93811553,50,2,48,114,24.444744,398.5514312
60.52993807,23,2,37,144,28.3181095,190.8560694
89.04956287,35,2,32,150,31.93318685,368.2090135
79.41729076,48,1,35,119,34.16084238,420.185107
92.23641966,40,1,51,125,24.26597683,181.1072875
61.97982817,41,1,54,142,32.82067973,135.3739579
50.46375119,23,2,43,138,26.05532757,158.5321101
83.30641335,19,1,31,143,23.14919017,227.0695728
80.65394447,43,1,58,140,32.83048208,111.2892031
61.46904352,51,1,35,119,33.38369493,346.0189156
66.18536141,49,1,30,150,34.31016474,211.1936351
98.69075206,44,1,54,136,26.50874323,162.2199199
58.89836568,34,1,48,150,22.38430769,244.4662424
67.56974153,22,2,51,110,27.69777505,293.6891162
74.83341701,35,1,45,111,27.1459802,270.0914727
74.66346139,28,1,26,152,32.23253843,154.8599951
51.72767153,52,2,47,138,27.73923669,445.7423637
78.87681982,60,1,32,117,22.8794177,460.5007694
58.56542573,27,1,40,132,33.86880383,258.5667426
102.2311965,56,2,46,103,22.06029777,305.3738804
90.4449938,38,1,22,159,33.26988063,470.2438232
85.01542409,43,1,40,150,29.75883597,197.5982187
102.2522125,59,1,21,178,28.3260515,471.6929017
89.89471949,21,2,44,116,32.58452232,423.3551938
97.73877503,60,2,38,166,26.32718169,344.8386729
85.84625183,47,2,33,135,34.52410399,414.7995277
46.76258202,19,2,47,122,20.25659337,187.7294349
92.02552423,23,2,55,153,29.04820191,443.0954481
