Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Calories Burn
89.57745581,23,Male,44,162,21.00601718,458.0278387
93.67878248,42,Male,51,143,18.54234137,213.921272
85.10029611,45,Female,51,115,34.86608991,268.3238855
55.78997996,34,Female,60,151,34.98571687,254.4716117
56.29292382,24,Male,57,159,25.5293098,215.4116099
96.06977401,40,Female,41,124,20.00642562,244.4287492
55.82187173,18,Female,43,107,24.18601147,497.5055234
78.66237206,51,Female,42,148,30.3460805,387.3118697
55.78219929,31,Female,35,166,20.54830706,241.2112347
66.72981285,35,Male,38,138,27.70949687,185.8228503
66.66460289,28,Female,27,117,33.4851568,431.4895428
95.76284657,39,Male,48,124,20.20852058,290.4525724
94.72487916,37,Female,59,154,32.67717841,267.4329159
50.61919015,30,Male,42,178,21.86286513,125.8621729
55.52859591,51,Male,23,113,33.53319029,196.9876214
75.87907128,23,Female,22,171,32.891829,238.7047849
54.79963299,52,Female,30,125,25.21339295,204.7385835
77.80566017,57,Female,52,162,24.5978231,439.1071332
63.69077852,25,Female,44,112,26.06607443,344.4152182
75.78344588,59,Female,44,142,32.3907532,303.335848
91.59326993,49,Female,60,157,23.87246598,148.6876423
66.53473431,18,Male,32,113,34.1682132,102.330212
80.31245421,56,Female,40,124,32.47777947,439.0952903
89.75001146,22,Male,46,127,31.8126981,125.2350128
88.23556542,43,Male,29,178,22.15363794,287.1893138
62.26509792,36,Female,47,122,34.60834522,486.573584
75.26172945,24,Male,53,168,32.67848945,186.9854776
78.17243856,34,Female,28,102,23.26817132,319.0536282
73.3127415,43,Female,36,169,28.76644948,354.1342096
90.28865434,44,Male,52,137,32.9590802,187.2563534
94.3631926,20,Female,22,121,18.85195941,369.2260798
55.83528375,30,Female,48,151,34.22151866,482.5602878
65.14440439,46,Male,55,108,19.55505774,330.039779
86.44406157,48,Male,57,140,29.10107008,259.5344658
51.49828553,38,Female,35,117,32.42612376,241.557466
62.73535935,49,Male,52,102,28.59479074,262.5281278
61.76751465,60,Male,46,154,21.20417245,151.4155948
56.73859375,18,Male,51,114,21.92902953,338.0502883
71.58227277,26,Male,50,177,22.27128879,402.2575895
85.82049663,48,Female,55,164,25.33271187,211.6961083
51.65365106,28,Female,37,134,34.22306506,430.3550684
94.71039826,25,Female,41,163,20.12690029,264.740601
84.82579856,18,Male,25,139,34.92147637,228.9487836
98.73284531,52,Female,37,114,30.4401352,292.1630285
77.7583353,57,Male,28,116,21.80546976,161.8083552
94.17610143,36,Male,27,110,28.85451594,242.3678866
63.80815805,35,Male,58,174,28.45025381,485.1610645
59.83642826,38,Female,38,126,19.47276884,203.3485546
78.86196081,31,Female,27,146,28.3560019,341.1315773
104.1064718,30,Male,44,155,24.57097774,263.581613
94.44386965,28,Female,27,119,32.21788314,323.075645
98.51293432,55,Female,35,103,18.54648749,379.6836634
84.34462207,25,Male,58,131,20.94199295,444.87959
84.33570393,20,Male,45,122,22.37514435,430.6985379
97.23466722,19,Male,54,146,31.51993728,179.4333092
76.36544183,49,Female,47,169,25.0906351,325.1905044
82.54638124,39,Male,60,117,23.4026294,264.3640517
92.00409555,27,Male,56,153,22.10314342,237.4469857
80.53986205,60,Male,56,174,24.10367664,449.3096995
80.54713811,38,Male,24,139,25.41720088,468.1328403
60.05109754,36,Male,22,167,32.8079599,198.3333177
97.45119841,50,Male,39,125,28.23319224,164.3211054
67.42142456,48,Female,55,110,25.8424954,148.6082488
74.31626077,46,Male,20,158,31.97198485,294.0214406
85.19482993,41,Male,25,107,23.69713045,279.2599732
93.65156702,56,Male,51,111,18.69603299,319.5863841
90.23611409,60,Male,59,144,31.86719972,277.1560256
66.6959261,36,Female,52,110,21.55539129,164.5703349
68.24464854,48,Male,29,180,33.71949594,107.8348303
92.1449006,19,Male,58,167,30.92235583,180.7021929
74.4211064,53,Female,30,175,21.73415852,119.1873113
72.34470374,23,Female,32,100,32.47659449,461.7689669
50.16811702,40,Male,34,127,18.59827026,172.890721
80.61384641,20,Female,44,157,25.89631384,487.4895148
70.22766137,34,Male,26,153,29.29045827,405.3471359
50.61060835,42,Male,33,134,26.73067945,340.6127521
65.2296254,42,Female,53,114,31.10100223,102.8454435
56.67225473,54,Male,46,137,34.02791176,325.2413403
93.02609599,52,Male,46,120,26.53494224,397.0595311
59.95630589,53,Female,57,133,27.2280557,257.1846251
57.80149477,25,Female,21,118,32.46646657,431.6148496
71.03646459,51,Female,43,180,34.30101896,126.7562235
95.17890279,43,Female,48,158,25.60047584,405.6150029
65.53569637,51,Female,27,117,33.49098099,389.9223334
88.4849079,38,Male,27,179,22.0934186,267.6860694
66.84026211,57,Female,43,162,28.63876411,258.3300069
52.8862411,50,Male,44,148,28.26394145,147.9409531
73.25204853,34,Male,34,159,20.81265637,166.8591108
67.73405712,31,Male,45,160,26.13938514,390.1075923
55.49540968,57,Female,21,124,29.32251499,451.8166411
62.18565111,26,Male,27,141,26.59658565,131.9238758
94.9942727,51,Male,44,148,23.83007556,448.1459669
101.031008,20,Female,36,125,23.39064822,481.0866377
59.05334451,34,Female,25,174,21.31593985,224.3930595
78.93531749,56,Male,43,132,19.68555914,426.1015755
101.7003783,45,Female,20,157,23.38197081,136.2371793
60.27403534,58,Male,45,141,30.1785347,330.9421326
77.83211543,43,Female,25,129,23.88564406,317.6172897
66.36491383,57,Female,59,121,34.69138915,105.0994216
83.03786532,56,Male,59,110,20.05923799,184.2698428
90.45970737,21,Male,25,137,31.48452364,361.1776742
62.54535184,60,Male,37,171,22.59039568,304.6376978
80.86661975,29,Female,31,109,21.6905851,100.0310268
60.79754678,38,Male,46,108,24.52088084,329.4466802
60.55273014,21,Male,48,134,32.50785102,242.7918932
54.10723354,44,Male,41,178,21.00505765,488.0546584
98.64027939,41,Female,58,131,18.60692468,351.8320223
77.13407649,48,Female,25,110,27.00295772,439.1022794
53.042103,40,Female,44,169,28.11696786,440.3696002
74.39215193,32,Female,57,170,24.35634271,315.1098437
81.44640112,18,Male,46,161,28.61340916,478.7634655
76.49065871,35,Female,37,171,29.8985682,145.840523
51.23731331,55,Male,23,154,28.46775077,223.7913115
51.47523156,25,Female,54,175,18.50606393,392.6042705
83.16296616,48,Male,58,108,23.03104209,284.9602423
70.57669883,45,Male,25,159,34.53310207,340.7412607
48.1440557,60,Female,51,168,26.12827591,430.0971543
64.6908126,31,Female,35,142,23.16522298,364.5966001
83.81354049,34,Male,40,131,25.54507465,306.5385585
79.47910085,42,Male,43,166,33.35090395,460.4258035
84.7905715,41,Male,35,104,22.16264101,477.6755303
75.23835131,26,Male,60,110,18.9209794,101.4111008
57.74766418,57,Male,42,158,27.67610343,235.860477
92.2778923,52,Male,38,136,20.23433582,168.6552217
83.16252691,41,Female,34,132,26.58757489,445.6552717
59.3323199,51,Male,32,128,23.63974028,278.1134911
48.66185391,58,Female,44,143,25.23969638,269.5288915
63.87803564,33,Female,40,102,28.56725388,237.0374907
80.16992699,38,Female,20,116,30.73098294,399.1868185
80.58455146,45,Male,31,102,29.50461936,349.6416414
74.07885888,36,Female,49,174,29.78441136,248.8034263
58.76729058,31,Male,47,133,19.55389058,205.6417966
68.99042666,29,Male,26,108,27.90304011,218.2907683
63.14754708,42,Male,39,107,31.86006216,100.0147116
89.1165785,19,Female,47,157,30.81368337,152.2751804
83.79618992,36,Female,22,180,24.6627078,271.0956442
85.76374546,59,Male,32,121,28.67462472,423.9541624
70.94056493,22,Female,33,147,18.9056544,104.2124529
88.17537088,28,Female,22,154,27.50650321,371.4576105
89.03644254,37,Female,22,134,26.44287912,459.4285382
49.53234643,32,Female,27,152,30.58861346,456.5112759
92.50890193,24,Male,34,169,30.14694731,273.0366021
61.44955386,24,Male,35,165,18.67705133,187.5142295
54.14888928,54,Female,42,103,20.64799177,382.0122299
55.46661161,25,Male,20,126,20.49641424,118.7328617
92.89131954,59,Female,32,112,20.7514797,285.8706719
77.51848575,58,Male,37,115,29.43241455,454.999775
60.0829114,30,Female,34,162,22.38683541,451.2216375
75.75508537,60,Male,44,152,20.56011918,475.0789018
46.76258202,19,Female,47,122,20.25659337,187.7294349
85.96362592,39,Male,37,111,18.54322539,262.8214399
67.39307333,44,Male,42,167,27.68311931,154.6609467
68.3741302,46,Female,45,141,28.94278738,184.4730934
83.0002891,18,Male,20,101,31.75585532,337.631618
72.18842989,29,Female,58,108,27.40712474,161.9756857
68.14397396,22,Female,31,133,25.11755906,496.6361732
70.40455148,60,Female,32,142,30.14985023,163.9767902
61.93251043,29,Female,50,134,24.31710277,221.8238307
88.55915581,43,Female,49,180,29.35524058,359.8909105
91.4459477,54,Male,56,104,29.51867553,330.0282042
65.3177134,34,Female,43,140,26.2227057,409.23795
101.9284632,41,Male,27,144,31.67797025,393.7708473
79.43575161,21,Male,49,113,32.3987804,232.9297726
65.84613775,34,Female,23,167,30.04807997,480.1571167
93.00075247,59,Female,25,116,22.31779856,142.9766065
62.17004347,38,Female,37,175,28.33178513,291.0981977
96.77780611,30,Male,39,147,22.76136996,112.0126729
103.2232257,48,Male,32,119,28.97915336,126.682745
53.64484622,31,Female,34,121,28.04711312,338.1532164
64.60269706,49,Female,48,139,34.17470674,206.5555646
67.8226281,38,Female,21,116,28.17431063,207.6140187
48.71985942,54,Female,26,155,31.98874622,445.4305356
102.0343233,47,Female,24,103,18.7335252,357.293849
96.34996593,29,Male,36,169,33.38033764,166.5256922
89.59456389,19,Female,48,114,29.62170219,340.5006356
80.37570456,23,Female,25,110,30.94588459,132.7139134
94.94767338,24,Male,42,162,26.05305642,217.1481696
59.81304637,30,Female,22,111,20.30553369,332.9229849
76.33566821,43,Female,59,127,19.42964164,273.9136555
60.15195646,35,Male,22,140,18.85730566,374.4816578
73.66768746,42,Female,46,136,27.6055262,250.4691299
96.97753976,23,Male,55,172,32.01457003,156.0659293
57.68647992,26,Female,53,175,22.18605915,434.9279549
53.71361709,49,Male,44,147,34.45125379,186.4700524
87.60606262,33,Female,48,144,23.53843638,401.5742377
50.91374661,32,Female,29,176,30.499886,168.5506472
65.26734508,20,Male,29,141,22.57239013,167.1968829
67.08636583,40,Female,29,114,25.12305399,220.1928779
68.15207725,59,Male,28,178,32.59771716,244.0539757
56.32897134,29,Male,47,168,21.63863961,361.9117026
59.2737052,28,Male,51,116,22.08277051,146.0793262
92.55075823,19,Male,40,111,29.38723124,358.1780427
72.70734973,43,Male,30,143,19.35457722,459.3103599
56.02256652,52,Male,30,137,29.43903451,377.1534576
89.758766,55,Male,57,142,27.60750147,248.4022094
86.69748746,20,Female,26,141,25.30945571,134.7168267
61.46904352,51,Male,35,119,33.38369493,346.0189156
94.00996241,34,Male,55,111,29.60302439,195.1433728
76.12834898,48,Male,53,176,19.66284222,196.7234694
64.30481782,32,Male,24,126,20.70783762,380.8991534
60.45569574,56,Male,41,148,23.79302913,421.2605123
60.43993037,50,Female,42,140,29.43600406,475.6462773
82.30363644,43,Female,44,105,20.09907708,455.6674096
78.94006189,18,Female,46,128,25.82382572,260.6949492
57.63360856,59,Female,40,154,19.34307393,249.0236668
72.5148958,31,Male,49,129,30.95600026,419.2784609
73.8417074,29,Male,39,132,28.97993739,340.0776435
60.27206231,19,Female,55,141,34.4811694,458.836108
88.24695175,59,Male,58,116,20.11060269,402.1277627
80.00845101,58,Female,21,125,23.3523762,420.3164294
100.8639396,21,Male,50,150,19.20635713,215.4243948
58.4128066,21,Female,26,120,29.70777171,128.7306654
86.29526207,28,Female,58,111,30.01478244,352.5260622
55.38652337,35,Female,42,103,24.62438399,308.5221725
61.39797634,34,Male,20,142,27.83616889,338.6207494
56.25432233,50,Male,27,145,34.56258866,103.8367653
83.70433328,45,Male,25,161,25.44562854,256.365934
51.87572112,44,Male,57,103,27.80830381,149.6297614
73.37305165,48,Female,58,146,30.03688392,457.6141243
85.17044067,60,Female,56,168,30.08538859,358.9232923
87.00853684,37,Female,50,158,32.89173218,336.0439385
71.76905998,46,Female,58,155,21.82198906,273.0937939
60.10804264,44,Female,26,110,21.7214376,358.1121528
59.61660909,21,Male,54,128,27.76311676,361.5582944
60.374949,38,Male,33,167,33.05159047,233.098552
55.56740153,60,Female,22,160,24.06832996,402.3269957
74.3432301,58,Female,43,141,31.43703046,488.2116763
78.49182906,57,Female,24,118,30.82362343,491.1746602
97.53567869,47,Female,53,174,33.7631261,243.2626189
74.19084442,18,Male,56,134,23.6627035,457.9229305
54.11899505,58,Female,35,178,22.77776728,212.7345413
97.61378945,30,Male,28,125,33.11518632,339.3398319
71.01529856,50,Female,58,159,28.41069015,230.0248189
74.45428441,33,Male,58,161,31.38089801,414.1461206
66.24915649,48,Female,33,101,22.97139728,207.5737975
69.35514905,47,Female,44,146,28.43905586,482.1279865
61.38040784,55,Female,20,126,29.66990745,245.7171227
72.00716449,54,Male,52,168,20.26967629,156.8540686
94.28307247,31,Male,35,122,26.28162249,138.6509707
70.36141086,49,Female,26,147,31.45953251,358.3466383
88.44284316,53,Male,29,107,21.46258435,448.5944132
73.4235804,57,Male,26,179,21.85159671,374.7373633
75.57405369,45,Female,46,148,18.99583703,434.2419322
54.69322045,50,Female,49,138,28.08494236,242.832081
49.921153,26,Male,41,165,27.68472164,411.6674071
79.77036507,38,Female,29,102,25.41107892,205.6277081
78.19306347,18,Male,29,130,22.9009397,202.824325
88.13117033,30,Male,49,122,29.19102478,418.0541345
67.08841357,41,Male,26,102,27.19801817,440.6746367
98.81235218,32,Female,59,164,18.5863689,408.6805585
54.24500457,53,Female,24,138,28.33567089,335.1485763
94.30641492,21,Female,26,144,32.5786749,168.3402704
97.66365845,53,Female,60,109,28.22957468,352.9550334
92.07408432,45,Female,43,115,28.1965945,142.9051095
84.35182671,27,Female,35,163,26.27487407,220.6781549
61.99247124,34,Female,42,156,27.47628878,436.9822546
81.44218716,60,Female,52,103,19.04546895,372.2452248
80.26473335,30,Female,50,179,23.57253678,368.2496509
65.32263367,49,Male,53,138,26.39992612,448.6468096
94.06183354,53,Female,27,115,30.45852704,486.9450237
85.50386934,52,Female,29,104,22.02125599,387.15983
80.74262354,32,Female,46,149,29.11525972,373.8291912
52.5903601,30,Male,52,162,30.97940989,188.9463597
53.58449352,54,Male,44,133,22.06641402,377.6529715
79.63714232,49,Male,34,144,29.16968812,168.5909541
83.03765604,35,Male,24,131,27.98137138,347.7857184
86.03800391,53,Female,46,132,31.1771802,344.7793427
55.24160429,49,Female,57,102,33.56775935,346.9100408
94.88495189,40,Male,34,148,27.69535977,212.7809518
81.48166355,34,Male,54,124,29.72782026,103.6783971
92.63770469,51,Male,48,121,27.54347185,299.6662853
82.68550899,44,Male,54,157,24.11668598,239.7774609
91.09344431,59,Female,42,114,29.76829049,165.2359521
50.0338503,27,Male,28,146,33.24319646,452.7994785
54.53621078,27,Female,58,168,30.87658596,288.8135737
56.74892433,46,Male,31,117,18.62754606,475.2357115
56.72717532,33,Male,51,112,32.84376346,291.615166
52.05626978,54,Female,21,179,31.13284757,207.689682
71.97264486,24,Female,22,172,30.49611579,180.5731018
94.90384518,50,Male,36,156,20.52059894,229.5116671
98.93665626,37,Female,24,163,28.7671024,370.9991573
76.00033978,18,Male,23,171,20.15853899,423.5263821
68.75123384,26,Female,59,168,32.9772517,252.9407761
91.8210386,18,Male,55,159,19.57181441,271.7984607
83.11213438,32,Female,50,133,29.60965936,120.4914923
97.52013481,41,Male,44,162,24.5977224,468.8856342
100.0914783,50,Male,33,135,19.01948813,117.7008461
82.68880836,55,Female,32,169,20.49621863,437.8646697
55.61109296,49,Female,23,120,32.38979639,436.7862216
95.67152598,41,Male,55,127,27.74067324,336.7816057
81.03242889,21,Male,43,107,21.95965802,403.5083872
85.7619724,37,Female,42,173,18.84729542,156.5661429
68.08456426,56,Female,50,121,32.15934248,215.3201631
82.90186429,59,Female,40,138,30.49139951,437.9381057
59.65742298,24,Male,54,163,32.26357281,280.462558
65.0413646,58,Female,54,180,33.75508169,137.3134379
57.77895327,47,Male,36,157,29.66816308,178.690855
92.95584495,47,Female,22,130,20.80071334,269.4295034
62.93323959,57,Male,34,107,26.50494475,308.5380208
81.66108867,30,Male,60,180,22.63770078,250.4108026
82.34991081,56,Male,37,148,22.49758241,467.0797734
94.23245234,21,Male,36,171,33.49693479,439.8811974
57.82587217,45,Female,48,158,23.62974124,398.8693065
80.12468859,47,Female,38,119,33.22753018,481.6067745
101.8376754,47,Female,36,152,25.44103119,208.5142333
91.12647011,19,Male,41,111,33.46536016,483.2205114
84.72072678,52,Male,49,155,23.88052958,293.3725776
89.98854102,50,Female,44,137,19.68122919,316.3210063
82.26202649,41,Female,37,101,19.03136588,152.2483763
82.98445557,33,Male,39,170,33.72955245,127.1838584
55.32812567,19,Female,59,102,20.74087439,289.5039568
64.14557862,19,Male,58,165,30.49883251,136.3692718
63.01936571,48,Female,57,173,25.27986977,345.9113413
90.89172076,25,Female,28,148,26.08566354,308.753138
55.38288199,32,Male,52,117,32.39213109,281.2335669
88.1646776,33,Female,34,126,23.26072649,279.990142
54.28067172,42,Male,58,171,26.4649555,478.7009615
63.6685477,44,Female,48,113,19.5401969,149.5248756
60.87514676,53,Male,59,102,23.37686598,356.9236906
81.54834995,42,Male,55,112,24.77794054,103.4077729
94.50400603,31,Female,46,120,25.78036221,151.4667874
52.29681481,29,Male,37,135,20.54155838,131.4575318
86.46496723,54,Male,42,105,28.9570926,325.056217
86.74888619,28,Female,28,160,24.63779358,398.3121009
88.56994757,25,Female,37,100,33.06384753,391.3035783
75.12161245,59,Female,31,122,25.92811886,418.5504762
78.14254078,37,Male,23,146,27.53325034,204.3039008
70.24774059,21,Male,29,165,24.08824971,182.2605262
67.12343179,25,Male,56,147,25.96004497,465.258229
93.7768032,55,Male,35,115,19.34918949,460.8590633
49.75167273,56,Female,23,176,27.91316091,431.7522064
51.08732545,57,Female,58,119,22.7170379,264.3753305
91.82289312,40,Male,58,115,30.90334297,444.4839763
83.34290584,56,Female,24,134,27.98036156,408.047696
59.70712754,28,Female,24,107,24.315141,106.349556
65.91967979,50,Male,25,172,32.30775308,341.4907645
79.92585071,57,Male,31,120,18.67335456,499.469389
71.68720845,48,Male,32,158,33.25414962,196.8220574
51.57456244,46,Male,34,150,32.54984331,184.3670115
73.1141556,40,Male,32,157,19.55049791,238.9462503
102.7384356,18,Female,26,179,34.40778993,136.799053
81.3850691,49,Male,22,167,29.58388847,169.512364
50.60217722,20,Female,32,111,26.26237417,397.37073
74.03329348,32,Male,31,147,24.18657112,310.8993201
62.5721434,44,Male,45,156,28.35548439,158.1545606
73.53610645,31,Male,55,114,29.6143498,372.4195874
89.63049986,50,Female,34,136,27.94605146,154.2895486
93.09755403,55,Female,44,127,27.76878037,294.6965348
70.03536806,59,Female,59,114,31.78903105,412.9835672
56.17990419,42,Female,55,114,19.34886846,107.5426171
63.44628513,58,Female,22,108,20.15866046,422.7135013
64.59699077,56,Female,46,170,19.97470835,254.7415239
62.51560473,45,Female,54,121,25.23575498,297.2091799
55.94339671,56,Male,39,141,28.4537873,221.9424797
82.05030582,45,Male,57,139,29.52064656,100.9781685
97.27341349,58,Female,32,172,23.75610937,220.4272009
56.12894718,21,Female,40,166,21.29878007,166.437644
94.58201652,21,Male,35,111,23.18880761,216.548184
87.58412027,20,Female,51,174,23.88840633,298.4747285
101.4106427,47,Male,37,129,30.48397155,475.7157566
77.80027462,52,Male,40,118,34.92369871,391.966348
78.76745262,59,Female,43,171,22.23209333,221.6916523
95.67280508,47,Male,50,162,33.52184776,244.5501736
66.65565726,46,Male,21,143,18.93538227,347.2456195
85.79211124,45,Female,53,140,19.09023267,131.5236592
96.38145227,43,Female,36,131,34.43507427,221.7956393
77.8913086,38,Male,39,180,28.87684821,251.4551946
66.28899531,21,Male,26,176,25.72309284,458.4827377
82.65470844,55,Male,43,122,24.71056299,335.8988774
56.95082171,21,Female,22,175,19.43511788,458.1424681
64.57042377,38,Female,30,114,28.01156596,468.6631805
78.05298817,55,Female,25,144,21.68087448,327.1062406
55.70837435,53,Male,60,146,22.13170062,398.7515546
80.74078521,53,Male,56,127,32.46857245,301.6103051
72.74311051,25,Female,48,173,28.28008335,104.6019427
56.11222921,30,Female,43,168,21.45454659,265.0913067
57.44383499,50,Female,46,148,19.42318543,167.3702841
54.51991133,59,Male,54,167,34.49243648,481.6046042
72.52998971,58,Female,26,176,31.22746989,286.6270999
51.07741764,43,Female,34,151,34.99547806,385.5980195
90.25399127,55,Male,52,135,31.22855908,363.3425898
96.30057002,46,Male,33,148,34.91300939,400.516456
60.11546725,37,Male,29,127,29.0379217,155.8313662
57.33110017,43,Female,48,171,22.24187516,492.430158
70.14683541,41,Female,33,140,26.76288978,371.2051117
58.22710964,52,Male,59,105,28.09869375,103.6186101
95.16038421,26,Male,60,151,23.13345327,124.7956391
100.8967673,41,Female,53,162,27.39231586,240.9247871
65.47225836,39,Female,39,113,25.2718249,368.0177024
89.07054934,23,Male,59,104,21.34031637,413.7384742
91.49600919,28,Male,42,175,20.64066157,133.5654372
73.250087,57,Male,20,178,28.19321645,241.9107859
65.49585117,41,Male,30,153,23.7143685,347.1066305
57.74456784,57,Female,53,129,33.43747075,472.8842644
82.03628439,24,Male,55,106,30.98460205,462.9500059
62.65306402,32,Male,39,169,24.03883859,460.0235184
92.34470222,34,Female,33,102,19.57154584,340.303388
89.0123574,31,Male,52,128,32.76208383,183.7605829
73.80677661,20,Male,55,146,21.78242243,163.5345664
98.57887801,44,Male,40,106,28.42239194,439.2877189
85.96719143,33,Female,58,145,29.04333801,397.8180673
77.73383578,57,Male,36,115,19.91949084,308.0039912
94.26967077,41,Male,38,150,29.80438159,280.065319
55.52944522,54,Male,38,178,31.57588176,186.7642499
69.88139845,41,Male,23,143,25.95699339,223.6181911
68.04031299,29,Female,59,137,27.95395925,244.4497077
84.24584021,54,Male,52,145,32.29957055,188.72266
93.68090206,25,Female,50,137,23.90398421,247.1174833
85.13937041,55,Female,23,113,26.58687248,369.9529459
89.69906069,49,Female,39,114,20.25214877,139.3200721
59.50071749,60,Male,20,152,27.78900819,457.7859377
97.94466485,56,Female,41,116,25.63658453,378.2517597
94.80011558,33,Male,51,117,30.82953135,212.7413003
74.36998967,37,Male,24,126,21.22972967,252.2319844
67.19348408,20,Female,46,147,28.81284933,392.2326512
77.97451577,59,Female,35,111,30.00974049,491.5094406
71.22861561,53,Female,55,179,26.71838145,255.9715747
76.58395617,45,Female,20,159,24.86170862,482.5556173
68.2515151,46,Female,20,156,23.74871843,470.6676842
56.41096323,60,Male,57,166,21.55094154,304.229897
73.28227615,40,Male,40,117,22.15731412,384.159716
96.30235664,29,Female,20,180,25.11545099,432.3310577
70.90388852,54,Female,37,141,26.45014104,170.8054984
74.96593585,30,Female,51,140,30.22946019,430.9450318
82.42956268,28,Female,43,147,27.93120678,364.3410368
98.68042824,21,Female,55,118,22.48446556,134.2520968
56.8491695,32,Female,43,150,20.74764593,483.2802476
58.64110774,34,Male,45,124,18.51563581,116.696443
79.24870786,46,Male,56,160,24.76881755,272.924756
64.17820926,44,Female,31,101,25.81872193,481.3547785
60.63710295,41,Male,24,100,27.83001511,319.3893387
85.55423418,58,Female,53,109,20.71082185,299.9412377
85.45109247,58,Male,32,120,18.6051808,213.4655283
47.72208622,59,Male,41,160,18.72846283,461.0078607
74.2264794,23,Female,38,106,28.12996708,168.81148
47.47120471,32,Female,21,163,28.31827082,474.1942523
55.3824446,43,Male,55,124,20.22808918,188.5118981
56.92080625,41,Female,27,116,21.75251494,100.7159422
85.61200398,33,Female,44,111,22.07531151,189.4063605
53.45290274,58,Male,48,115,31.38717024,158.8514844
67.05911146,48,Female,29,157,31.33217407,383.1849587
92.24954823,37,Male,32,117,23.52884259,244.6281895
81.18764582,19,Female,57,115,28.3355345,278.726369
58.86971402,46,Male,52,178,19.21554105,471.3259214
87.52639417,28,Male,60,168,31.5147621,489.1441813
58.56542573,27,Male,40,132,33.86880383,258.5667426
96.71378608,34,Male,55,123,30.48837699,448.830305
79.60649122,23,Female,29,124,24.03272665,229.2668065
74.96073161,36,Female,58,131,33.71839827,280.455236
72.83180191,31,Female,32,176,20.98037619,188.7501405
82.86507179,55,Male,44,116,34.27400213,463.1455148
71.29144755,47,Female,47,103,34.85134333,427.0092329
70.18469003,43,Female,52,163,24.09246454,190.5048385
78.06436911,47,Male,50,142,30.99322112,363.1646549
57.52156711,32,Female,28,135,27.16242988,442.3263305
79.83579385,48,Male,26,147,19.70734564,495.4912315
50.69299,35,Male,48,139,20.80686272,145.2608463
95.91083098,42,Female,24,116,23.42276285,432.2227903
103.3245767,31,Female,39,129,25.26261862,487.7993201
71.54805326,32,Male,52,153,32.97564179,469.0207909
88.79063807,27,Male,60,167,25.64973796,384.2385656
55.24722971,18,Male,34,120,23.36666378,278.3260601
54.53063568,37,Male,51,155,34.36954017,353.2051257
94.85221109,41,Male,40,102,32.46145343,462.0272392
70.05263741,40,Male,58,115,20.52099181,220.7655037
79.9443801,58,Male,58,124,28.69060762,312.3232888
75.21706157,39,Female,26,120,20.71309178,367.8347429
75.1770531,54,Female,43,145,33.54474301,111.1425702
84.35785996,25,Male,60,100,20.95733867,309.9615224
50.52992915,50,Female,48,129,33.22451579,167.2888192
47.8385805,34,Female,58,104,31.44350695,259.9037576
62.32435429,53,Female,34,175,32.37650117,487.8118709
63.84292053,48,Male,59,128,31.46774584,163.4166723
56.01527052,34,Male,41,175,25.14663618,200.9456693
54.21700123,19,Male,35,114,24.08819529,369.2355744
93.65433294,56,Male,51,162,18.97818891,448.4968511
90.94993267,28,Male,37,106,23.01283506,347.4740588
76.99854278,41,Female,49,104,24.49329931,355.5510692
66.41422614,48,Male,40,152,25.02420278,324.6791328
78.55137658,36,Female,26,142,20.37023107,271.4078284
92.98392164,50,Female,51,166,25.45468937,343.9640531
95.35911638,48,Female,59,106,21.92907831,115.8031822
90.39900971,48,Male,47,150,24.32626174,228.5215508
53.46756237,58,Female,58,136,27.27848241,152.4064817
65.37106415,40,Male,31,155,25.63446786,254.337978
99.1269746,42,Male,59,126,21.93152845,406.1172486
86.6758373,57,Male,40,134,26.94879959,137.1285553
57.09360778,55,Female,31,105,32.32734575,457.4983185
92.80373408,48,Female,30,104,33.44542059,313.1035281
54.41119747,37,Male,47,160,22.87054684,313.1536006
90.46416921,33,Female,45,134,18.70207884,456.3488269
88.20981224,56,Male,55,168,22.52023142,234.385722
94.47192841,49,Male,47,141,26.41724702,444.539486
66.58302565,49,Female,39,125,25.21896928,367.1108909
50.52448332,31,Male,36,171,19.6942162,260.1289784
93.8517109,28,Female,35,179,22.63647058,153.7189593
69.05311312,27,Female,34,155,25.57548596,497.6911217
66.68676212,25,Male,51,161,34.12409786,185.4503509
73.04629741,43,Female,29,134,21.6966655,152.5259825
90.29944033,45,Male,27,128,26.51384199,420.5033108
74.05468987,55,Female,47,121,22.96085766,207.942531
67.98162413,23,Female,51,111,21.88807946,155.9653185
90.91297243,45,Female,20,125,30.16758356,334.9394789
95.52843954,34,Male,43,167,34.41298453,293.1101426
77.30350467,51,Female,35,129,24.43959717,253.2390264
74.70387555,33,Male,51,173,28.55234297,358.1205522
49.79118232,31,Female,28,177,21.83482571,348.0929836
56.44213665,49,Female,20,102,25.64562303,309.2233373
88.45929477,58,Male,59,134,30.55065637,187.9180752
82.89405074,40,Female,25,133,32.38408484,264.5885111
100.409121,46,Male,42,111,31.90825134,483.420455
82.43995462,57,Male,36,177,27.61480449,438.4467754
90.41334464,20,Female,32,166,20.58464704,137.905795
57.35910927,50,Male,46,117,23.22093479,326.9684861
73.94803631,18,Male,34,116,25.23060779,322.4907182
67.93233313,46,Male,34,173,28.50002039,231.8466207
91.34020284,23,Male,60,119,27.74993528,225.096572
75.99674883,44,Male,54,153,31.93437748,248.6799691
100.0202764,55,Male,54,146,32.46454998,181.4555223
